Date,Open,High,Low,Close,Volume
2/19/2014,90.28,91.68,90.28,90.48,5994188
2/20/2014,90.41,91.13,90.3,91.03,4917068
2/21/2014,91.25,91.48,90.06,90.07,6323095
2/24/2014,90.42,93.67,90.39,92.72,8883133
2/25/2014,92.24,92.74,91.44,92.56,5254515
2/26/2014,93.29,93.47,92.11,92.35,4337738
2/27/2014,91.98,92.7,91.48,92.57,3947487
2/28/2014,93.17,93.84,92.67,93,5967010
3/3/2014,92.26,92.88,90.6,91.26,7746231
3/4/2014,92.5,93.01,91.88,92.49,6776247
3/5/2014,92.14,92.6,91.58,92.01,3995839
3/6/2014,92.23,93.06,91.89,92.75,4612396
3/7/2014,93.23,93.35,92.5,92.98,4690326
3/10/2014,92.67,93,92.06,92.87,3306538
3/11/2014,93.28,93.62,91.56,91.95,5305285
3/12/2014,91.19,91.41,90.39,91.17,4997743
3/13/2014,91.57,91.73,89.6,90.27,6466475
3/14/2014,90.21,90.59,88.88,89.09,7657339
3/17/2014,89.15,89.97,89.15,89.78,8925025
3/18/2014,90.2,90.99,89.95,90.5,4377027
3/19/2014,90.58,91.1,89.86,90.36,4160179
3/20/2014,90.35,91.44,89.91,91.11,4289496
3/21/2014,91.91,93.4,90.95,92.67,11152373
3/24/2014,93.1,94.8,93.02,93.23,7382457
3/25/2014,94.49,95.88,94.41,95.56,9651770
3/26/2014,95.84,96.43,95.36,95.43,6518946
3/27/2014,95.41,97.43,95.25,96.49,7174129
3/28/2014,96.69,98.45,96.49,97.57,7800970
3/31/2014,97.83,98.28,97.22,97.5,5278080
4/1/2014,97.19,98.16,97.13,97.96,4185308
4/2/2014,98.07,98.41,97.58,97.69,4997553
4/3/2014,97.98,98.71,97.79,98.07,4502062
4/4/2014,98.24,99.69,97.81,98.03,8270143
4/7/2014,97.92,98.53,97.55,97.6,7557295
4/8/2014,97.42,98.69,97.36,98.44,6692873
4/9/2014,98.56,99.16,97.56,99.02,5439026
4/10/2014,98.89,99.45,97.16,97.32,5482542
4/11/2014,96.92,97.54,96.66,97.1,5563942
4/14/2014,97.85,99.32,97.71,98.48,6210895
4/15/2014,98.48,100.5,98.12,100.11,8591107
4/16/2014,100.52,101.06,100.05,100.94,6956263
4/17/2014,101.58,101.87,99.22,99.91,10169777
4/21/2014,100.33,102.09,99.91,101.8,7010769
4/22/2014,101.31,102.66,100.9,102.03,6943886
4/23/2014,102.02,102.8,101.77,102.21,5547242
4/24/2014,102.06,102.62,101.52,101.8,5168827
4/25/2014,101.57,102.15,101.12,101.75,6998526
4/28/2014,102.13,102.27,100.36,101.29,6183454
4/29/2014,101.84,103.58,101.34,101.39,7024246
4/30/2014,101.23,101.91,100.85,101.55,5427133
5/1/2014,101.58,101.78,100.57,100.8,4178542
5/2/2014,101.39,101.72,100.71,101.03,4471181
5/5/2014,100.65,101.67,100.49,101.1,3112000
5/6/2014,101.05,101.5,100.62,101,4681257
5/7/2014,101.28,102.08,100.81,101.88,4075315
5/8/2014,101.84,102.12,100.17,100.28,4374979
5/9/2014,100.27,100.52,99.68,100.22,4659653
5/12/2014,100.65,100.77,99.93,100.29,4071229
5/13/2014,100.28,100.82,99.76,100.25,4518193
5/14/2014,100.26,101.23,100.26,100.74,5134087
5/15/2014,100.36,100.36,98.34,99.5,6593973
5/16/2014,99.2,99.83,98.5,99.59,4965064
5/19/2014,99.37,100.44,99.26,100.29,4096074
5/20/2014,100.03,100.92,99.97,100.39,3904126
5/21/2014,100.84,101.74,100.81,101.58,4114241
5/22/2014,101.45,101.96,101.21,101.6,3757831
5/23/2014,101.6,101.9,101.05,101.39,4463183
5/27/2014,101.91,102.34,101.5,102.16,3660348
5/28/2014,102.4,102.51,101.02,101.87,3659972
5/29/2014,102.34,104.12,102.3,103.86,4791983
5/30/2014,103.69,104.21,103.2,104.04,4642430
6/2/2014,104.07,104.68,103.21,103.91,3748011
6/3/2014,103.93,103.96,102.92,103.85,3503922
6/4/2014,103.52,103.8,102.91,103.72,4815095
6/5/2014,103.64,104.1,103.16,103.91,4055636
6/6/2014,104.46,105.99,104.14,105.99,6205857
6/9/2014,105.95,106.95,105.52,106.72,5696314
6/10/2014,106.21,107.21,106.13,106.53,4148357
6/11/2014,106.26,107.01,106,106.54,3199315
6/12/2014,106.84,108.08,106.14,106.33,5847659
6/13/2014,106.9,108.27,106.02,108.25,4752360
6/16/2014,107.8,107.88,106.63,107.05,4126682
6/17/2014,106.66,107.19,106.01,106.1,4322899
6/18/2014,106.09,107.17,105.44,107.08,6129423
6/19/2014,107.15,107.99,106.77,107.6,5898671
6/20/2014,108.04,109.75,107.85,108.83,8861215
6/23/2014,109.29,109.42,108.42,108.9,4287654
6/24/2014,108.85,109.5,106.78,106.98,5765595
6/25/2014,106.85,114.44,106.85,113.85,17550941
6/26/2014,114.92,117.56,114.7,116.12,14230631
6/27/2014,115.94,117.8,115.25,117.8,7831546
6/30/2014,117.49,118.13,117.03,117.95,6536690
7/1/2014,118.3,118.76,117.35,117.85,6644925
7/2/2014,117.98,118.25,117.19,117.73,4321167
7/3/2014,117.74,117.94,116.38,117.5,3574030
7/7/2014,117.34,117.63,116.71,117.43,4887446
7/8/2014,117.05,117.35,116.24,116.75,6463728
7/9/2014,117.27,117.32,116.14,116.96,6769783
7/10/2014,115.84,116.38,114.8,115.4,5113047
7/11/2014,115.31,115.46,114.13,114.7,4832100
7/14/2014,114.82,116.06,114.73,115.94,5160146
7/15/2014,114.45,115.76,113.55,114.46,6472546
7/16/2014,115,115.9,114.31,115.88,5304266
7/17/2014,115.65,115.65,114,114.64,5352082
7/18/2014,113.5,113.65,110.77,112.36,9058774
7/21/2014,112.38,113.97,112.36,113.04,4434696
7/22/2014,113.74,114.15,113.26,113.41,4174085
7/23/2014,113.59,113.59,111.93,112.11,4745422
7/24/2014,112.3,113.29,112.22,113.1,4750640
7/25/2014,112.75,112.9,111.67,111.78,5837514
7/28/2014,111.93,112.27,110.9,111.89,4810967
7/29/2014,112.2,112.61,111.12,111.12,3985117
7/30/2014,111.53,111.97,109.86,110.27,5751320
7/31/2014,109.58,109.93,107.94,108.39,7562242
8/1/2014,107.86,109.09,106.84,107.95,6045807
8/4/2014,108.04,110.05,107.52,109.67,5765092
8/5/2014,108.89,108.97,106.35,107.08,6946168
8/6/2014,106.44,108.9,106.3,107.57,5352929
8/7/2014,107.97,108.62,106.6,107.01,4653275
8/8/2014,107.25,108.48,107.2,108.38,4168918
8/11/2014,108.97,110.35,108.52,109.21,5354754
8/12/2014,108.95,109.31,107.52,107.87,4625041
8/13/2014,108.69,109.24,107.42,107.62,4291695
8/14/2014,107.96,108.41,105.55,105.91,5857636
8/15/2014,106.3,106.88,105.39,106.53,5322493
8/18/2014,109.26,109.49,107.54,108.14,7809826
8/19/2014,109.07,109.65,108.37,109.42,6229229
8/20/2014,109.86,110.03,108.71,109.85,4627380
8/21/2014,109.96,109.99,108.9,109.44,4643025
8/22/2014,109.06,109.71,108.06,109.03,4162703
8/25/2014,109.67,110.5,109.33,110.22,4497387
8/26/2014,110.75,111.88,110.68,111.02,4828019
8/27/2014,111.48,112,110.52,111.04,4339652
8/28/2014,110.84,110.84,110.01,110.16,3516554
8/29/2014,110.29,110.38,109.17,109.64,4598513
9/2/2014,109.63,109.66,107.52,108.06,6249012
9/3/2014,109.25,109.93,108.11,108.17,4598934
9/4/2014,108.24,108.27,105.09,105.64,7410698
9/5/2014,106.03,106.79,104.89,106.76,5975704
9/8/2014,105.92,105.99,103.77,104.49,7006933
9/9/2014,104.67,105.42,103.26,103.97,6221311
9/10/2014,104.07,104.43,102.75,104.27,5712689
9/11/2014,103.22,104.9,103,104.45,5823117
9/12/2014,103.73,104.08,102.09,102.22,7387231
9/15/2014,102.03,103.6,101.85,103.05,5740363
9/16/2014,102.87,105.85,102.86,104.96,6676388
9/17/2014,105.41,105.82,103.1,103.31,8192047
9/18/2014,103.97,104.94,103.32,104.47,6517459
9/19/2014,104.57,105.18,103.21,103.21,9524312
9/22/2014,103.24,103.24,101.24,101.72,5645746
9/23/2014,101.81,103.07,101.25,102.09,4973269
9/24/2014,102.21,102.78,100.3,102.07,6743509
9/25/2014,103.39,103.43,100.37,101.01,7360157
9/26/2014,101.35,103.62,100.85,103.46,6353824
9/29/2014,102.25,103.64,101.62,103.28,7042933
9/30/2014,103.63,104.38,101.32,101.69,8082939
10/1/2014,101.41,102.4,98.38,98.85,8680354
10/2/2014,98.14,98.45,96.8,97.78,10864079
10/3/2014,98.24,98.45,96.55,97.9,6807262
10/6/2014,98.38,99.82,97.63,98.56,6062845
10/7/2014,98.18,100.18,97.55,98.23,9579907
10/8/2014,97.7,98.53,95.75,98.44,10521029
10/9/2014,97.96,97.97,94.7,94.92,14846339
10/10/2014,94.1,94.97,92.07,93.07,13970740
10/13/2014,92.83,94.23,90.74,90.93,13968190
10/14/2014,91.1,92.52,88.21,88.96,14773226
10/15/2014,87.9,89.78,86.2,89.21,18304793
10/16/2014,86.75,91.22,86,90.64,15422021
10/17/2014,97.31,98.44,93.08,93.97,17948521
10/20/2014,94.52,94.94,93.75,94.6,8209901
10/21/2014,96.96,97.75,95.67,97.75,9185404
10/22/2014,98.18,98.66,95.93,95.99,8319349
10/23/2014,98.21,99.4,97.07,98.26,7767742
10/24/2014,98.2,98.2,96.28,97.24,7489480
10/27/2014,95.31,95.31,92.45,93.52,15256775
10/28/2014,94.23,96.75,93.54,96.51,8323361
10/29/2014,97.87,98.66,96.45,97.41,7380265
10/30/2014,96.88,97.91,96.03,97.62,5104685
10/31/2014,96.8,98.8,96.54,98.66,8297204
11/3/2014,98.02,99.18,96.16,96.52,7752560
11/4/2014,95.52,95.52,93.44,94.16,9568646
11/5/2014,94.58,97.15,94.15,96.64,7443554
11/6/2014,95.5,97.08,94.1,96.98,9507524
11/7/2014,97.39,99.93,97.26,98.73,7826006
11/10/2014,99.45,100.54,98.18,98.29,7972945
11/11/2014,98.37,98.49,96.75,98.36,6114279
11/12/2014,97.75,99.69,97.24,97.43,6683265
11/13/2014,96.61,97.47,92.72,94.85,18117272
11/14/2014,96.26,96.85,94.42,95.32,11824975
11/17/2014,95.25,96.5,94.94,95.63,8499590
11/18/2014,96.67,96.67,94.95,95.28,5975664
11/19/2014,95.12,95.75,93.93,95,6553247
11/20/2014,95,96.25,94.66,96.14,8198682
11/21/2014,98.08,98.75,96.8,97.87,9293866
11/24/2014,98.71,99.21,97.97,98.45,10324741
11/25/2014,98.81,99.02,95.05,95.2,10729555
11/26/2014,94.83,94.91,92.3,92.81,9883903
11/28/2014,86.3,86.68,83.25,85.95,18876148
12/1/2014,84.53,85.82,82.66,84.84,18083196
12/2/2014,85.06,86.1,83.83,85.22,13759449
12/3/2014,85.77,87.17,85.1,86.76,11472764
12/4/2014,86.08,88.16,85.4,87.43,9014318
12/5/2014,87.21,88.16,86,87.16,8983572
12/8/2014,86.04,86.18,83.91,84.21,11306827
12/9/2014,83.31,85.53,82.9,85.47,10595589
12/10/2014,83.99,84.06,82.13,83.17,11166536
12/11/2014,82.95,85.2,82.75,83.01,12332612
12/12/2014,82.05,82.85,79.73,80,17708761
12/15/2014,80.24,81.83,79.84,79.9,11164547
12/16/2014,78.87,83.41,78.47,80.19,16034634
12/17/2014,81.17,84.43,80.25,82.88,13900622
12/18/2014,85.25,85.52,82.07,84.23,13255256
12/19/2014,84.31,87.72,84.02,87.52,15493761
12/22/2014,87.34,87.8,85.9,86.75,10563783
12/23/2014,87.1,87.69,86.26,87.32,8377896
12/24/2014,86.76,87.64,85.6,87.06,3624054
12/26/2014,87.55,88.03,86.52,87.13,4835531
12/29/2014,87.4,88.09,86.56,87.35,5872845
12/30/2014,87.06,87.2,86.05,86.44,6116166
12/31/2014,85.72,86.43,84.8,85.41,5346823
1/2/2015,84.81,86.2,84.62,85.67,5500806
1/5/2015,84.4,84.4,82.59,83.35,10039424
1/6/2015,82.94,83.36,80.66,81.72,9758355
1/7/2015,82.55,82.66,80.53,81.71,7951588
1/8/2015,82.49,83.29,81.94,82.7,7911582
1/9/2015,83.28,83.37,80.58,81.22,7652441
1/12/2015,79.13,79.13,76.73,78.05,13257136
1/13/2015,78,79,77.03,77.78,11936635
1/14/2015,75.99,78.56,75.6,78.39,12226689
1/15/2015,78.74,79.16,76.42,76.63,10918870
1/16/2015,77.48,81.52,77.47,81.33,17587516
1/20/2015,80.38,80.94,78.9,80.48,10948629
1/21/2015,80.42,82.64,79.6,82.21,9178837
1/22/2015,82.94,83.12,80.71,82.14,9039967
1/23/2015,81.93,83.2,81.6,82,8032758
1/26/2015,82.06,84.1,81.55,83.68,7060483
1/27/2015,82.72,85,82.72,84.55,7332821
1/28/2015,84.2,84.24,80.53,80.75,10041695
1/29/2015,81.16,82.06,79.52,81.9,9037345
1/30/2015,81.34,83.82,80.77,82.39,9947239
2/2/2015,83.99,84.75,82.5,84.64,9426758
2/3/2015,85.99,88.08,85.87,87.08,15913280
2/4/2015,85.75,85.87,83.64,84.55,12071655
2/5/2015,85.64,86.44,84.91,85.92,7749709
2/6/2015,86.82,87.42,85.8,86.16,8577766
2/9/2015,86.16,86.87,85.53,85.82,7614593
2/10/2015,85.78,86.1,84.03,85.22,7217563
2/11/2015,83.9,85.33,83.5,84.73,6630782
2/12/2015,86.16,87.4,85.48,85.96,6561113
2/13/2015,87.37,88.53,86.96,88.38,7562882
2/17/2015,88.43,89,87.28,88.89,7958252
2/18/2015,88.12,88.33,87.35,87.74,7182074
2/19/2015,85.24,87.58,85.12,86.98,6764812
2/20/2015,86.67,87.24,85.25,85.88,8123238
2/23/2015,84.79,86.19,84.39,85.54,6033775
2/24/2015,86.59,86.73,84.53,85.31,8430675
2/25/2015,85.39,85.64,84.55,85.21,5596996
2/26/2015,84.48,84.62,83.27,83.89,8485350
2/27/2015,83.97,84.76,83.97,84.16,7835972
3/2/2015,83.69,84.86,83.16,84.62,7725642
3/3/2015,84.86,85.5,83.97,84.91,6774754
3/4/2015,85.06,85.29,83.76,85.14,8229910
3/5/2015,84.34,85.08,83.92,84.82,5798210
3/6/2015,84.02,84.48,82.9,83.11,9674460
3/9/2015,82.87,83.39,82.05,82.36,6296376
3/10/2015,81.32,82.45,81.24,81.31,8140606
3/11/2015,81.44,81.92,81.14,81.27,6157002
3/12/2015,81.46,81.64,80.77,80.94,7630157
3/13/2015,80.24,80.9,79.67,80.42,8836742
3/16/2015,79.91,81.4,79.67,81.26,8265526
3/17/2015,80.35,81.09,79.99,80.47,7954608
3/18/2015,80.06,82.66,79.39,82.05,11542067
3/19/2015,80.73,81.9,80.61,81.01,8425601
3/20/2015,81.61,83.18,81.54,82.37,14383826
3/23/2015,82.49,83.57,82,82,8932120
3/24/2015,81.9,82.51,81.66,81.85,6446113
3/25/2015,82.65,84.12,82.32,83.29,8243059
3/26/2015,84,84.6,82.76,83.16,8150506
3/27/2015,83.01,83.47,82.32,83.31,5729134
3/30/2015,83.88,84.73,83.41,84.48,6537864
3/31/2015,83.72,84.26,83.35,83.44,7304727
4/1/2015,84,84.8,83.6,84.28,7808393
4/2/2015,84.09,85.43,83.89,84.39,6039614
4/6/2015,84.96,87.04,84.81,85.91,8092454
4/7/2015,86.14,86.99,85.25,86.27,7175690
4/8/2015,86.56,87.08,85.26,86.12,8739177
4/9/2015,86.38,88.93,86.26,88.45,9207274
4/10/2015,88.78,89.37,88.2,89.11,7315717
4/13/2015,88.98,89.3,87.76,88.02,7936899
4/14/2015,88.59,89.34,88.34,88.8,12053108
4/15/2015,89.46,92,88.9,92,13207782
4/16/2015,91.25,93.26,90.23,91.89,17143244
4/17/2015,94.11,94.89,91.54,92.86,20002632
4/20/2015,92.58,93.8,92.21,92.47,8937996
4/21/2015,92.46,92.68,90.61,91.29,6850233
4/22/2015,91.87,92.46,91.11,92.16,5910221
4/23/2015,92.32,93.94,92.32,93.05,6192534
4/24/2015,92.51,92.69,91.16,91.61,7604019
4/27/2015,92.18,92.59,91.45,92.33,7422456
4/28/2015,92.09,92.8,91.48,92.66,4480472
4/29/2015,92.58,94.4,91.9,94.28,8134066
4/30/2015,94.23,95.13,93.43,94.61,8166595
5/1/2015,94.48,94.89,92.81,93,6926695
5/4/2015,94.18,94.18,92.38,92.98,4993711
5/5/2015,93.66,94.41,92.03,92.04,7349816
5/6/2015,92.71,93.57,91.55,92.27,6665451
5/7/2015,91.61,91.68,89.57,90.23,8670070
5/8/2015,91.32,92.56,90.13,92.43,6078858
5/11/2015,93.39,93.41,91.67,91.77,7335809
5/12/2015,91.38,92.94,91.14,92.47,5088142
5/13/2015,93.12,93.17,91.77,92.51,5913632
5/14/2015,92.8,93.25,91.9,92.17,5266416
5/15/2015,91.85,92.69,91.17,92.14,4640458
5/18/2015,91.96,93,91.65,92.75,4023607
5/19/2015,91.74,91.74,89.94,90.56,6212991
5/20/2015,90.7,91.18,89.82,90.75,4476315
5/21/2015,91.36,92.67,90.78,92.03,5117024
5/22/2015,91.46,92.34,90.77,92.02,4104163
5/26/2015,91.12,91.69,90.25,90.74,6106654
5/27/2015,90.09,91.69,90.09,91,5406845
5/28/2015,90.66,90.84,89.72,90.65,4400280
5/29/2015,91.02,91.65,90.76,90.77,6089695
6/1/2015,90.19,91.05,89.68,90.65,5003319
6/2/2015,91.06,92.61,90.75,91.5,5290611
6/3/2015,91.28,92.47,91.08,91.36,3967209
6/4/2015,90.84,91.34,90,90.07,6451771
6/5/2015,89.69,91.72,89.54,90.17,7120039
6/8/2015,89.83,90.67,89.14,89.37,7115204
6/9/2015,90.16,90.63,89.79,89.86,5077769
6/10/2015,90.98,91.82,90.73,91.63,6045616
6/11/2015,91.63,91.68,90.54,90.67,5134637
6/12/2015,90.24,90.6,89.82,90.15,3997843
6/15/2015,89.41,89.8,88.7,89.43,5330493
6/16/2015,89.6,89.78,89.1,89.69,3731674
6/17/2015,90.03,90.62,89.2,89.67,4656449
6/18/2015,90.09,90.55,88.6,88.63,7862814
6/19/2015,87.57,87.77,86.23,86.62,13888646
6/22/2015,86.91,87.24,85.8,86.97,7415392
6/23/2015,86.68,88.08,86.49,88,5930958
6/24/2015,87.26,88.12,87.03,87.51,6565598
6/25/2015,87.36,87.72,86.67,86.67,5865803
6/26/2015,86.39,87.32,86.07,86.67,25487302
6/29/2015,85.6,86.61,85.55,85.66,7008397
6/30/2015,86.38,86.49,85.01,86.19,8043459
7/1/2015,86.42,86.69,83.92,84.3,10109039
7/2/2015,84.6,84.89,83.94,84.01,7607217
7/6/2015,82.87,84.23,82.4,83.49,7612688
7/7/2015,83.63,84.64,82.22,84.2,9442329
7/8/2015,83.94,84.46,82.58,82.92,6747014
7/9/2015,84.28,84.34,83.33,83.55,7410506
7/10/2015,84.28,84.55,83.24,83.96,6512167
7/13/2015,84.02,84.48,83.47,84.29,5613661
7/14/2015,84.4,86.11,84.18,85.29,6151599
7/15/2015,84.76,84.98,83.52,83.63,8792945
7/16/2015,84.58,84.76,83.67,83.89,6623529
7/17/2015,84.21,84.95,83.17,83.71,9097834
7/20/2015,84.24,84.53,83.44,83.52,7110838
7/21/2015,83.38,85.29,83.12,84.3,7809215
7/22/2015,83.98,85.86,83.55,85.26,10588986
7/23/2015,85.23,86.61,84.92,86.02,6419279
7/24/2015,85.75,85.8,82.66,82.9,8745808
7/27/2015,82,82.5,81.25,81.76,7186179
7/28/2015,82.54,83.06,81.15,82.5,8330598
7/29/2015,82,84.27,81.92,83.89,8491144
7/30/2015,84.06,84.42,83.08,83.52,4653503
7/31/2015,83.1,83.51,82.63,82.82,5568630
8/3/2015,82.04,83.15,81.66,82.08,6808840
8/4/2015,82.34,83,81.87,82.27,4707309
8/5/2015,82.94,83.95,82.13,82.5,5812519
8/6/2015,82.13,84.19,81.75,83.59,8265712
8/7/2015,83.22,83.85,81.95,82.25,6275920
8/10/2015,82.2,84.48,82.16,84.44,6776568
8/11/2015,82.97,84.45,82.56,84.36,6088436
8/12/2015,83.99,85.04,82.87,84.83,6745871
8/13/2015,84.39,84.69,83.44,84.09,5908478
8/14/2015,84.02,85.12,83.52,83.86,4201472
8/17/2015,83.06,83.85,83.06,83.5,4845407
8/18/2015,83.55,83.78,82.62,83.15,5106455
8/19/2015,82.37,82.94,80.4,80.67,9410304
8/20/2015,80.47,81.83,79.44,79.44,8369087
8/21/2015,78.8,79.9,77.5,77.5,10528888
8/24/2015,73.92,76.3,73.02,73.87,17093520
8/25/2015,76.6,76.61,72.5,72.52,11969844
8/26/2015,71.05,71.94,68.01,70.09,57669159
8/27/2015,72.3,73.99,70.9,73.85,28203900
8/28/2015,74.1,76.86,73.28,76.06,15678050
8/31/2015,75.13,77.71,74.61,77.37,16914695
9/1/2015,75.3,76.57,74.84,75.42,14907904
9/2/2015,76.66,76.9,73.86,75.41,12933988
9/3/2015,76.16,77.52,75.02,76.26,11043272
9/4/2015,75.13,75.39,74.42,75,9002426
9/8/2015,75.3,75.86,74.74,75.54,7001329
9/9/2015,75.66,77.24,74.24,74.4,10887491
9/10/2015,74.55,74.84,72.89,74.07,8237017
9/11/2015,73.47,73.72,72.27,73.7,8253313
9/14/2015,73.4,73.4,72.34,72.84,5978086
9/15/2015,73.28,73.82,72.7,73.59,8359490
9/16/2015,74.22,76.5,73.99,76.16,7676704
9/17/2015,76.16,76.82,75.08,75.3,8435358
9/18/2015,73.98,74.1,72.2,72.54,12531631
9/21/2015,73.26,73.48,72.28,72.87,5753910
9/22/2015,71.52,73.12,71.5,72.57,5883644
9/23/2015,73.21,73.38,71.9,71.94,5597716
9/24/2015,71.39,73.42,71.11,72.69,7584145
9/25/2015,73.25,73.31,72.23,72.9,5635413
9/28/2015,71.65,71.72,69.32,69.37,9086198
9/29/2015,69.61,69.89,68.03,69.1,11432708
9/30/2015,69.28,69.8,67.75,68.97,11768600
10/1/2015,70.11,70.99,67.41,67.65,12017727
10/2/2015,66.93,70.45,66.57,70.32,12657756
10/5/2015,71.25,72.73,71.05,72.09,8710533
10/6/2015,72.3,74.41,71.88,73.94,11546201
10/7/2015,75.43,76.9,74.55,75.35,12633639
10/8/2015,75.28,76.92,74.41,76.64,8421635
10/9/2015,77.15,77.37,75.86,76.36,6718631
10/12/2015,76.65,76.65,74.27,74.94,7570132
10/13/2015,74.19,76.08,74,74.64,6650179
10/14/2015,74.6,75.34,73.77,75.01,7178115
10/15/2015,75.36,76.27,73.88,76.16,10990900
10/16/2015,75.75,75.8,72.49,74.51,17799924
10/19/2015,73.35,75.42,73.21,74.14,7423126
10/20/2015,73.89,76.09,73.85,75.55,8608988
10/21/2015,75.3,76.98,75.11,75.63,7929784
10/22/2015,76.37,78.52,76.24,78.26,9081974
10/23/2015,77.84,79.24,77.4,78.35,8861661
10/26/2015,78.06,78.15,76.97,77.15,7780009
10/27/2015,75.46,77.42,75.35,76.95,9243108
10/28/2015,77.85,79.71,77.2,79.13,11141316
10/29/2015,78.73,79.95,78.37,78.69,6590099
10/30/2015,78.64,78.89,76.66,78.16,9462798
11/2/2015,77.65,79.73,77.45,79.43,8474204
11/3/2015,79.87,82.43,79.69,81.52,10200397
11/4/2015,81.45,81.71,79.8,80.31,8783057
11/5/2015,79.74,80.72,78.61,78.8,6718393
11/6/2015,78.05,79.07,77,79.06,7443849
11/9/2015,78.82,79.29,77.33,77.91,5832037
11/10/2015,77.4,78.87,77.28,78.77,5943850
11/11/2015,78.48,78.59,76.76,77.63,5517299
11/12/2015,76.35,77.79,75.91,76.6,8057249
11/13/2015,76.25,77.04,75.71,76.14,7178744
11/16/2015,76.27,78.5,75.77,78.33,6628090
11/17/2015,78.04,78.34,76.66,76.74,5572770
11/18/2015,77,78.68,76.76,78.55,6923379
11/19/2015,77.73,78.7,77.63,77.92,6667015
11/20/2015,77.92,78.13,76.23,77.15,8327294
11/23/2015,76.69,77.42,76.31,77.22,5856724
11/24/2015,77.51,78.98,77.05,78.18,6959706
11/25/2015,77.43,78.5,76.46,77.53,4055405
11/27/2015,76.79,77.5,76.44,77.33,3147340
11/30/2015,77.09,77.87,76.82,77.15,7283983
12/1/2015,76.81,78.22,76.5,78.17,8172400
12/2/2015,77.39,78.2,75.62,75.81,9509174
12/3/2015,76.46,76.62,74.14,74.81,8292735
12/4/2015,73.83,75.06,73.16,74.71,8605324
12/7/2015,72.65,73.28,72.07,72.8,10461630
12/8/2015,71.22,72.99,69.7,71.5,8305165
12/9/2015,72.1,74.05,71.42,72.12,9310319
12/10/2015,71.79,73.23,71.4,71.48,7200947
12/11/2015,70.53,70.76,69.72,69.82,9436094
12/14/2015,69.38,70.53,69.11,70.02,11205194
12/15/2015,71,72.13,70.56,71.84,10511825
12/16/2015,71.5,72.3,70.77,71.22,7865611
12/18/2015,69.04,69.17,67.33,67.34,15152644
12/21/2015,67.44,68.34,67.15,67.95,7861292
12/22/2015,68.42,69.77,68.17,69.49,7950929
12/23/2015,70.61,71.04,69.98,71.01,7757722
12/24/2015,70.9,71.21,70.37,70.53,2968765
12/28/2015,69.52,70.45,69.03,70.42,6616877
12/29/2015,71.68,71.85,69.9,70.51,6986989
12/30/2015,69.41,70.53,69.38,69.64,5744633
12/31/2015,69.37,70.38,69,69.75,5271122
1/4/2016,69.45,70.02,67.96,69.18,9129019
1/5/2016,69.34,69.84,68.09,69.5,6783560
1/6/2016,67.92,69.4,67.47,67.7,11923005
1/7/2016,66.23,67.76,65.8,66.19,12041043
1/8/2016,66.36,66.81,64.89,65.08,9657925
1/11/2016,65.19,65.47,63.79,64.83,8693081
1/12/2016,65.95,66.11,63.19,64.74,10188979
1/13/2016,65.6,66.35,63.51,63.95,12588246
1/14/2016,64.36,65.34,61.75,64.68,13802473
1/15/2016,62.06,63.83,61.71,63.01,14159904
1/19/2016,63.16,64.3,62.05,62.82,11394935
1/20/2016,61.4,62.27,59.6,61.06,15881375
1/21/2016,61.21,63.47,60.37,61.45,12895586
1/22/2016,64.52,66.25,62.97,65.2,19381719
1/25/2016,63.9,66.13,63.23,63.3,13626486
1/26/2016,64.39,65.77,63.42,65.33,13823233
1/27/2016,65.34,67.13,64.58,65.55,12596146
1/28/2016,68.23,69.6,67.24,69.51,16433943
1/29/2016,69.98,72.5,69.57,72.27,18153117
2/1/2016,71.12,71.66,70.04,71.46,12040887
2/2/2016,69.32,69.98,68.37,68.84,13561644
2/3/2016,70.03,70.86,67.67,70.83,12833510
2/4/2016,71.53,72.87,70.31,70.54,10854891
2/5/2016,69.74,70.07,68.09,68.81,16441350
2/8/2016,68.03,70.26,67.34,69.78,12354520
2/9/2016,68.91,69.62,67,67.8,10965979
2/10/2016,67.77,68.95,67.39,67.73,8249543
2/11/2016,66.3,69.45,66.1,68.83,12077586
2/12/2016,68.88,70.81,68.76,70.31,10727970
2/16/2016,71.35,72.24,70.39,71.75,9513789
2/17/2016,72.55,73.69,72.17,72.93,10054874
2/18/2016,73.73,73.73,72.32,72.68,8122325
2/19/2016,71.97,72.89,71.78,72.87,8223013
2/22/2016,73.82,74.63,73.58,74.37,7635317
2/23/2016,73.88,74.77,71.86,72.08,8134666
2/24/2016,70.89,72.32,70.4,72.21,7856224
2/25/2016,71.93,72.35,70.65,72.35,6356615
2/26/2016,73.12,73.61,72.2,72.47,5999431
2/29/2016,72.35,73.39,71.69,71.72,7696179
3/1/2016,72.46,74.06,72.28,74.01,8315320
3/2/2016,73.47,74.44,72.46,74.41,8576498
3/3/2016,74.04,74.96,73.78,74.85,7811418
3/4/2016,75.11,76,73.81,74.83,11342373
3/7/2016,74.31,76.16,73.25,76.16,9606905
3/8/2016,75.26,75.72,72.68,72.7,8599607
3/9/2016,73.75,73.93,72.6,72.75,6966105
3/10/2016,72.8,73.35,72.12,73.18,7049654
3/11/2016,73.9,75.14,73.31,75,8051758
3/14/2016,73.97,74.37,73.01,73.44,5949033
