Date,Open,High,Low,Close,Volume
2/1/2012,173.81,179.95,172,179.46,21341033
2/2/2012,179.65,181.94,176.8,181.72,8738896
2/3/2012,182.83,187.9,181.89,187.68,8122732
2/6/2012,186.28,186.56,182.92,183.14,5311645
2/7/2012,182.65,184.94,182.06,184.19,5104453
2/8/2012,184.95,186.49,182.91,185.48,5477425
2/9/2012,184.5,185.69,181.76,184.98,7189994
2/10/2012,183.42,187.63,182.52,185.54,5798484
2/13/2012,187.17,192.5,185.68,191.59,6073565
2/14/2012,191.08,193.57,186.1,191.3,9534544
2/15/2012,191.29,191.54,183.26,184.47,7802059
2/16/2012,177.79,181.68,175.14,179.93,12565470
2/17/2012,180.09,183.41,179.36,182.5,7418563
2/21/2012,182.65,184.75,180.58,182.26,6758962
2/22/2012,181.95,182.99,180.29,180.58,5786428
2/23/2012,179.64,180.75,176.96,178.89,5157465
2/24/2012,179.7,180.74,178.37,179.13,3669165
2/27/2012,177.54,179.19,176.5,178.53,3707942
2/28/2012,178.9,184.29,177.95,183.8,5764907
2/29/2012,183.89,184,179.01,179.69,5302508
3/1/2012,179.89,180.49,176.58,180.04,4938425
3/2/2012,179.48,181.84,178.92,179.3,3658009
3/5/2012,179,181.82,178.18,180.26,4684257
3/6/2012,178.68,183.5,178.04,181.09,5614085
3/7/2012,182.65,185.5,182.4,183.77,4951927
3/8/2012,184.17,188.38,183.8,187.64,4223589
3/9/2012,186.79,187.2,183.44,184.32,4510556
3/12/2012,184.13,185.4,182.2,183.39,2588002
3/13/2012,183.92,184.87,180.77,184.59,4404299
3/14/2012,183.65,184.32,181.14,182.26,3699734
3/15/2012,182.02,184.43,180.3,184.43,4160618
3/16/2012,183.28,185.68,182.35,185.05,4934824
3/19/2012,183.45,186.68,183,185.52,3904019
3/20/2012,184.88,194.41,182.88,192.33,9167308
3/21/2012,192.5,194.28,191.26,191.73,4215499
3/22/2012,190.54,194.06,190.26,192.4,3740279
3/23/2012,192.01,196.2,191.8,195.04,5984094
3/26/2012,196.48,202.97,195.5,202.87,7620695
3/27/2012,203.59,209.85,202.88,205.44,9600734
3/28/2012,206.14,207,200.31,201.16,6246236
3/29/2012,201.28,205.31,200.63,204.61,5711525
3/30/2012,205.02,206.85,201.87,202.51,4440996
4/2/2012,198.02,199.9,197,198.05,6430730
4/3/2012,198.24,202.39,197.5,199.66,5001070
4/4/2012,196.95,197.68,192.36,193.99,5459483
4/5/2012,193.55,196.03,193.55,194.39,3217777
4/9/2012,192.02,194.2,190.5,191.87,3136878
4/10/2012,192.75,193.52,186.57,186.98,4455491
4/11/2012,189.63,191.97,186.79,187.97,4338218
4/12/2012,188.06,192.26,185.61,190.69,4028910
4/13/2012,189.9,189.94,186.26,188.46,3432203
4/16/2012,189.01,189.47,183.65,185.5,4044271
4/17/2012,187.21,190.04,186.87,188.39,2829460
4/18/2012,188.82,193.45,188.74,191.07,4003095
4/19/2012,192.93,194.55,189.75,191.1,4003037
4/20/2012,192.34,193.48,189.8,189.98,3243745
4/23/2012,188.99,188.99,185.51,188.24,3481356
4/24/2012,188.68,190.7,186.51,190.33,3381850
4/25/2012,191.67,194.8,191.6,194.42,3958413
4/26/2012,193.57,196.36,193.02,195.99,10233980
4/27/2012,224.83,228.69,220.22,226.85,22112329
4/30/2012,223.95,233.84,223.05,231.9,9766512
5/1/2012,229.4,232.97,228.4,230.04,6757217
5/2/2012,227.82,231.44,227.4,230.25,4593971
5/3/2012,229.74,232.53,228.03,229.45,4057859
5/4/2012,227.8,229.72,223.74,223.99,4587893
5/7/2012,222.36,226.87,222.29,225.16,3314226
5/8/2012,223.15,225.39,218.2,223.9,4523044
5/9/2012,220.59,225.78,220.16,222.98,3713431
5/10/2012,223.91,229.08,221.95,226.69,4648359
5/11/2012,225.95,230.68,225.73,227.68,4195541
5/14/2012,225.6,227.29,222.51,222.93,3096794
5/15/2012,226.5,230.61,223,224.39,5716858
5/16/2012,225,228,222.5,224.06,5261956
5/17/2012,225.05,226,218.09,218.36,4507911
5/18/2012,219.41,219.63,212.81,213.85,5233522
5/21/2012,214.03,219.98,212.82,218.11,3580096
5/22/2012,218.31,218.87,213.96,215.33,3733844
5/23/2012,214.71,217.55,211.18,217.28,4243774
5/24/2012,216.98,217.66,212.7,215.24,3141496
5/25/2012,214.99,215.98,212.22,212.89,2171364
5/29/2012,214.3,216.55,212.29,214.75,2695938
5/30/2012,212.14,212.98,207.75,209.23,4085414
5/31/2012,209.48,213.79,207.11,212.91,4944924
6/1/2012,208.44,211.23,207.3,208.22,3953691
6/4/2012,207.4,215.35,206.37,214.57,4302341
6/5/2012,213.85,216.86,211.16,213.21,3546441
6/6/2012,214.63,218.4,214.52,217.64,2715054
6/7/2012,219.65,221.49,218.11,218.8,3505416
6/8/2012,218.61,219.42,216.66,218.48,2876904
6/11/2012,217.49,220.87,215.2,216.5,3749085
6/12/2012,217.65,218,214.52,216.42,2833765
6/13/2012,215.52,217.38,213.52,214.73,2326254
6/14/2012,215.26,216.5,212.56,214.45,3060973
6/15/2012,215.29,219.33,214.46,218.35,3788005
6/18/2012,217.28,223.76,216.73,222.66,3371446
6/19/2012,223.26,225.2,221.66,224.03,2716819
6/20/2012,224.51,224.74,220.84,223.02,2445774
6/21/2012,223.84,226.03,220.52,220.58,2843130
6/22/2012,221.83,222.51,219.35,222.16,2188063
6/25/2012,220.3,221.59,218,220.07,2382265
6/26/2012,221.45,226.39,221.45,225.61,3755034
6/27/2012,225.01,227.5,223.3,225.62,2799580
6/28/2012,223.92,224.62,218.75,221.31,2995338
6/29/2012,224.7,228.35,223.71,228.35,3615572
7/2/2012,229.3,229.34,226.34,229.32,2330930
7/3/2012,229.14,229.53,227.59,229.53,1335952
7/5/2012,228.62,230.5,226.53,227.06,2683610
7/6/2012,226.35,228.9,224.18,225.05,3203230
7/9/2012,225,226,223.45,225.05,1921979
7/10/2012,226.25,227.14,218.28,219.5,2983109
7/11/2012,218.95,221.74,215.34,218.37,2734848
7/12/2012,216.61,217.3,212.61,215.36,2617140
7/13/2012,215.63,219.31,213.88,218.39,2222329
7/16/2012,216.6,218.31,214.46,216.01,2004345
7/17/2012,217.45,217.94,213.96,216.93,1987267
7/18/2012,216.15,218.67,215.71,217.47,2097319
7/19/2012,220.73,227.5,220.69,226.17,5451352
7/20/2012,225.36,229.39,225.3,228.29,4170883
7/23/2012,224.72,226.58,221.54,226.01,5516909
7/24/2012,226.27,226.61,221.23,223.04,5017099
7/25/2012,222,222.5,215.91,217.05,3648127
7/26/2012,220,221.45,214.95,220.01,6937337
7/27/2012,225.25,238.34,224.5,237.32,11315524
7/30/2012,237,240.74,234.07,236.09,3736365
7/31/2012,235.1,236.3,231.61,233.3,3455868
8/1/2012,234.14,234.38,230.7,232.09,2543843
8/2/2012,230.56,234.34,228.66,230.81,3048331
8/3/2012,234.03,236.49,233.03,234.97,2825514
8/6/2012,235.56,235.74,233.81,233.99,1843686
8/7/2012,234.13,238,233.25,236.56,2058428
8/8/2012,235.29,236.45,233.59,234.38,1534228
8/9/2012,233.93,235.99,233.5,234.06,1548552
8/10/2012,233.08,234.85,231.43,232.75,1852503
8/13/2012,232.23,234.37,231,232.44,1997421
8/14/2012,234.71,236.72,232.62,233.19,2750998
8/15/2012,232.26,238.14,232.25,237.42,3266819
8/16/2012,237.72,242.82,236.2,241.55,4312712
8/17/2012,240.6,243.35,240.47,241.17,3085900
8/20/2012,241.37,241.65,238.2,240.35,1889992
8/21/2012,240.88,243.85,238.55,239.45,2571911
8/22/2012,239.4,244.9,238.8,243.1,2473886
8/23/2012,242.14,243.48,239.02,241.2,2454445
8/24/2012,241.68,246.87,241.36,245.74,3699397
8/27/2012,245.79,247.5,243.12,243.92,2929676
8/28/2012,243.97,246.78,243,246.11,2746912
8/29/2012,246.78,247.61,244.59,247.12,1773899
8/30/2012,246.99,250,245.25,246.22,3647976
8/31/2012,248.07,249.45,245.5,248.27,3347458
9/4/2012,248.27,251,244.66,247.88,3954066
9/5/2012,247.61,248.61,245.3,246.22,2653576
9/6/2012,248.23,252.7,247.2,251.38,5363368
9/7/2012,253.85,259.42,253.52,259.14,5030876
9/10/2012,259,260,256.82,257.09,2567521
9/11/2012,257.6,257.6,254.26,255.67,2526395
9/12/2012,256.5,257.78,253.5,255.63,2274715
9/13/2012,254.94,262,253.8,260.24,3526477
9/14/2012,261.4,264.11,259.77,261.27,3666583
9/17/2012,261.25,261.25,257,258,2306215
9/18/2012,258.48,260.5,257,258.75,2216148
9/19/2012,259.45,262.84,258.53,261.68,2637214
9/20/2012,260.03,260.87,258,260.81,2914144
9/21/2012,261.74,262,256.74,257.47,6060350
9/24/2012,255.22,255.6,253,254.8,2710040
9/25/2012,256.33,258.95,251.03,252.46,4405976
9/26/2012,252.4,254.61,248.23,249.67,2921042
9/27/2012,250.54,257.4,250.52,256.59,3397739
9/28/2012,256.14,257,253.2,254.32,2456710
10/1/2012,255.4,256.16,250.49,252.01,2581202
10/2/2012,252.8,253.15,249.03,250.6,2195767
10/3/2012,251.21,256.1,249.56,255.92,2746516
10/4/2012,256.01,261.52,255.87,260.47,2710852
10/5/2012,261.2,261.9,257.49,258.51,2807298
10/8/2012,257.67,259.8,255.56,259.06,1762589
10/9/2012,258.67,259.35,250.73,250.96,3497182
10/10/2012,252,252.46,244.01,244.99,3950008
10/11/2012,248,249.3,241.89,244.22,3447983
10/12/2012,243.18,245.46,241.91,242.36,2203701
10/15/2012,242.85,244.78,238.51,244.18,2960049
10/16/2012,244.87,245.77,242.08,243.94,2204143
10/17/2012,243.37,248.8,243.3,247.49,3303018
10/18/2012,247.77,250.91,242.7,244.85,5305942
10/19/2012,245.16,246.82,238.94,240,4396972
10/22/2012,238.81,238.95,232.32,233.78,4499938
10/23/2012,231.05,236.5,230.01,234.31,4431962
10/24/2012,235.88,235.94,227.95,228.49,3679682
10/25/2012,230.92,230.92,222.92,222.92,6741212
10/26/2012,228.6,238.71,226.69,238.24,11367410
10/31/2012,236.32,238.7,230.5,232.89,4797876
11/1/2012,234.23,234.55,231.34,232.14,3905997
11/2/2012,234.01,237.4,232.11,232.42,3374847
11/5/2012,232.04,234.83,230.11,234.33,1846241
11/6/2012,235.41,237.75,234.45,237.56,2664319
11/7/2012,235.65,235.66,229.42,232.06,3625570
11/8/2012,232.22,233.45,227.1,227.35,2991034
11/9/2012,226.26,230.97,224.6,226.31,3092767
11/12/2012,226.59,229.22,225.41,226.47,2129805
11/13/2012,225.12,227.9,224.71,226.6,2629797
11/14/2012,226.5,227.41,222.51,222.95,3034284
11/15/2012,222.3,225.16,218.18,220.6,3404622
11/16/2012,221.31,226.25,218.64,225.23,4353536
11/19/2012,228.32,232.5,227.45,229.71,3593171
11/20/2012,230,233.82,229.5,233.78,2772653
11/21/2012,233.84,238.67,232.75,238.03,2959494
11/23/2012,239.89,240,236.48,239.88,1776744
11/26/2012,240.39,244.32,238,243.62,4178897
11/27/2012,243.22,245.67,241.54,243.4,3048476
11/28/2012,242.45,247.23,241.5,247.11,2744898
11/29/2012,248.05,252.48,247.5,251.27,5314702
11/30/2012,250.38,252.65,248.27,252.05,3797641
12/3/2012,252.54,254.16,250,250.33,2991393
12/4/2012,249.94,253,248.66,252.49,3116870
12/5/2012,252.44,255.55,250.38,253.96,2853087
12/6/2012,253,255.17,251.51,253.37,3557822
12/7/2012,254.14,255.21,252.01,253.27,2170475
12/10/2012,253.1,254.78,247.3,247.77,3505507
12/11/2012,248.5,253.48,246.65,250.69,4185953
12/12/2012,251.07,254.36,250.06,251.76,2628123
12/13/2012,251.11,254.54,250.02,251.25,2462285
12/14/2012,250.11,251.9,247.79,249.19,2527188
12/17/2012,249.81,254,249.26,253.86,2277289
12/18/2012,254.57,263.11,254.57,260.4,4961611
12/19/2012,261.3,261.67,257.68,257.99,2301721
12/20/2012,258.36,262.41,256.54,261.5,2585390
12/21/2012,257.82,258.38,255.74,256.92,4704602
12/24/2012,257.3,259.5,256.96,258.62,986435
12/26/2012,257.15,257.42,248.04,248.63,4153579
12/27/2012,248.28,249.35,242.86,248.31,3640682
12/28/2012,245.85,247.44,245.05,245.18,1863298
12/31/2012,243.75,252.41,242.75,250.87,3419354
1/2/2013,256.08,258.1,253.26,257.31,3271279
1/3/2013,257.27,260.88,256.37,258.48,2751611
1/4/2013,257.58,259.8,256.65,259.15,1875900
1/7/2013,262.97,269.72,262.67,268.46,4912360
1/8/2013,267.07,268.98,263.57,266.38,3012356
1/9/2013,268.17,269.5,265.4,266.35,2265991
1/10/2013,268.54,268.74,262.3,265.34,2866093
1/11/2013,265.1,268.43,264.11,267.94,2413364
1/14/2013,268,274.26,267.54,272.73,4274746
1/15/2013,270.68,272.73,269.3,271.9,2327154
1/16/2013,270.53,271.24,267.83,268.93,2066092
1/17/2013,271.5,271.97,269.21,270.48,1884883
1/18/2013,270.83,274.5,269.6,272.12,2944742
1/22/2013,271.62,272.1,269.23,270.19,2139462
1/23/2013,270.57,271.09,266.65,268.11,2513507
1/24/2013,269.37,276.65,269.37,273.62,3416909
1/25/2013,275,284.72,274.4,283.99,4974945
1/28/2013,283.78,284.48,274.4,276.04,4322557
1/29/2013,275.35,275.46,258.35,260.35,10172552
1/30/2013,283,284.2,267.11,272.76,13081805
1/31/2013,271.04,275.94,263.7,265.5,6775977
2/1/2013,268.93,268.93,262.8,265,6118146
2/4/2013,262.78,264.68,259.07,259.98,3723793
2/5/2013,262,268.03,261.46,266.89,4013780
2/6/2013,265.16,266.89,261.11,262.22,2772204
2/7/2013,264.1,264.1,255.11,260.23,3977065
2/8/2013,261.4,265.25,260.56,261.95,3879628
2/11/2013,263.2,263.25,256.6,257.21,3407457
2/12/2013,259.19,260.16,257,258.7,2944730
2/13/2013,261.53,269.96,260.3,269.47,5295786
2/14/2013,267.37,270.65,265.4,269.24,3464080
2/15/2013,267.63,268.92,263.11,265.09,3981233
2/19/2013,265.91,270.11,264.5,269.75,2856410
2/20/2013,270.2,274.3,266.37,266.41,3530656
2/21/2013,265.12,269.48,263.25,265.94,3638795
2/22/2013,266.62,267.11,261.61,265.42,3125202
2/25/2013,266.94,268.69,259.65,259.87,3032709
2/26/2013,260.89,262.04,255.73,259.36,3348760
2/27/2013,259.4,265.83,256.86,263.25,2908410
2/28/2013,261.81,267,260.63,264.27,2668154
3/1/2013,263.27,266.6,261.04,265.74,2958799
3/4/2013,265.36,273.3,264.14,273.11,3457519
3/5/2013,274,276.68,269.99,275.59,3688583
3/6/2013,275.76,276.49,271.83,273.79,2051552
3/7/2013,274.1,274.8,271.85,273.88,1939787
3/8/2013,275,275.44,271.5,274.19,1880117
3/11/2013,273.43,273.99,270.4,271.24,1905076
3/12/2013,271,277.4,270.36,274.13,3246856
3/13/2013,275.24,276.5,272.64,275.1,1884215
3/14/2013,269.67,270,263.53,265.74,5227305
3/15/2013,264.98,267.26,260.05,261.82,4866472
3/18/2013,259.3,261.49,257.12,257.89,2721496
3/19/2013,258.4,259.5,252.62,256.41,3739566
3/20/2013,258.05,259.76,254.55,257.28,2738970
3/21/2013,256.11,257,252.68,253.39,2806446
3/22/2013,254.55,257.77,252.07,257.75,3126299
3/25/2013,258.58,259.43,254.5,256.02,2515058
3/26/2013,257.05,261.48,256.28,260.31,2421160
3/27/2013,258.75,265.93,257.9,265.3,2874924
3/28/2013,265.82,267.38,264.06,266.49,2473857
4/1/2013,266.98,267.4,261.01,261.61,2525200
4/2/2013,262.4,265.89,260.55,263.32,2632338
4/3/2013,262.12,263.67,257.75,259.03,2414484
4/4/2013,259.23,260.41,256.12,259.08,1964612
4/5/2013,255.72,256.18,253.67,255.48,2558157
4/8/2013,255.92,259.68,255.63,258.95,2296823
4/9/2013,258.85,262.61,257,261.14,2158332
4/10/2013,261.78,265.98,259.32,264.77,2322707
4/11/2013,264.74,270.97,264.74,269.85,3092065
4/12/2013,270.12,273.27,267.02,272.87,2868165
4/15/2013,271.08,275.12,267.1,267.72,3325919
4/16/2013,269.31,272.8,268.06,272.34,2138618
4/17/2013,270.8,270.85,264.25,267.4,3135291
4/18/2013,266.81,266.99,256.6,259.42,3138006
4/19/2013,258.16,262.88,257.5,260.32,2602870
4/22/2013,259.35,264.6,258.03,263.55,2119351
4/23/2013,264.5,269.87,264.5,268.9,2274694
4/24/2013,269.5,271.47,266.81,268.78,1855081
4/25/2013,271.53,275.8,270.5,274.7,6116498
4/26/2013,269.97,272.02,252.81,254.81,14035877
4/29/2013,254.9,257.01,249.15,249.74,7120310
4/30/2013,249.37,254.68,248.56,253.81,4250210
5/1/2013,253.9,254.2,245.75,248.23,4392202
5/2/2013,248.94,252.93,245.78,252.55,3936170
5/3/2013,256.14,259.25,254.7,258.05,3514674
5/6/2013,258.09,259.5,253.42,255.72,2349545
5/7/2013,256.31,259.74,252.91,257.73,3134069
5/8/2013,256.87,260.3,255.33,258.68,2677086
5/9/2013,258.73,263.55,256.88,260.16,2769255
5/10/2013,260.88,263.65,260.21,263.63,3145869
5/13/2013,262.77,265.88,262,264.51,2149498
5/14/2013,264.5,269.4,264.03,268.33,2700674
5/15/2013,267.07,269.05,264.56,266.56,2721687
5/16/2013,265.96,268.43,263.85,264.12,1643668
5/17/2013,265.83,269.98,265,269.9,2528227
5/20/2013,269,271.79,266.5,267.63,2209034
5/21/2013,268.74,270.77,267.66,268.86,1741466
5/22/2013,267.39,267.59,260.8,262.96,3332597
5/23/2013,260.49,263.17,259.59,261.8,2007811
5/24/2013,259.85,261.93,258.34,261.74,1696415
5/28/2013,266.48,271.1,266,267.29,3471096
5/29/2013,265.46,268.25,264.84,265.53,1903590
5/30/2013,265.71,268.57,265.62,266.83,1668469
5/31/2013,266,271.91,265.94,269.2,3374919
6/3/2013,265.38,269.11,262.95,266.88,2545284
6/4/2013,267,268.88,263.02,265.7,2088972
6/5/2013,265.81,271.66,265.02,267.17,3512867
6/6/2013,267.75,270.5,264.21,267.83,2476368
6/7/2013,269.74,280.1,269.13,276.87,4632539
6/10/2013,276.68,282.47,275.24,281.07,3088355
6/11/2013,276,278.41,274.24,274.78,3094367
6/12/2013,276.6,276.8,270.45,271.67,2239259
6/13/2013,271.5,276.8,270.29,275.79,2651715
6/14/2013,275,277.07,273.44,273.99,2147223
6/17/2013,276.35,280.2,275.65,278.06,2885680
6/18/2013,279.08,282.91,278.11,281.76,2147649
6/19/2013,281.26,283.34,277.87,278.16,2828375
6/20/2013,275.14,278.6,272.39,273.44,2985196
6/21/2013,274.57,275.84,269.79,273.36,4202058
6/24/2013,271.29,273.16,265,270.61,3866168
6/25/2013,272.3,273.47,269,272.09,2452910
6/26/2013,273.98,277.98,273.5,277.57,3029816
6/27/2013,279.18,280.2,274.54,277.55,2520422
6/28/2013,276.19,279.83,276.19,277.69,3193515
7/1/2013,279,283.29,277.16,282.1,2890065
7/2/2013,281.04,286.58,280.59,283.73,3238618
7/3/2013,282,285.4,282,284.03,1380205
7/5/2013,285,286.38,282.07,285.88,1985923
7/8/2013,286.42,291.67,286.14,290.59,3047197
7/9/2013,291,292.57,288.01,291.53,2775516
7/10/2013,291.41,293.34,289.4,292.33,1810122
7/11/2013,294.99,300.69,292.1,299.66,4007601
7/12/2013,298.69,307.55,298.5,307.55,4543264
7/15/2013,307.27,307.99,304.35,306.57,2245687
7/16/2013,307.3,309.39,305.51,306.87,2660597
7/17/2013,306.97,308.8,305.69,308.69,2031626
7/18/2013,306.27,306.34,301.87,304.11,3064359
7/19/2013,304.39,305.79,301.91,305.23,2973181
7/22/2013,309.25,309.25,302,303.48,2522023
7/23/2013,303.16,305.06,300.56,301.06,1999624
7/24/2013,303.02,303.84,298.04,298.94,2002745
7/25/2013,299,304.5,296.75,303.4,5484465
7/26/2013,299.55,313.62,295.55,312.01,8819755
7/29/2013,311.07,313,305.9,306.1,3213115
7/30/2013,307.72,309.78,301.57,302.41,3053775
7/31/2013,303.91,305.15,301,301.22,1891514
8/1/2013,303.08,306.21,298.9,305.57,2971659
8/2/2013,304.63,305.33,301.5,304.21,2508358
8/5/2013,303.4,303.62,298.3,300.99,2233258
8/6/2013,300.51,301.36,297.52,300.75,1849796
8/7/2013,300.15,300.99,296.15,296.91,1963110
8/8/2013,298.52,298.52,292.55,295.74,2346335
8/9/2013,295.68,299.27,294.3,297.26,1950386
8/12/2013,295.79,299.08,295.26,296.69,1504625
8/13/2013,295.88,296.37,290.67,293.97,2355093
8/14/2013,294.29,294.29,290.54,291.34,1415476
8/15/2013,288.79,289.3,285.15,286.47,2261493
8/16/2013,286.55,288.33,284.5,284.82,2423056
8/19/2013,285.19,289.56,283.48,285.57,2479612
8/20/2013,285.88,289.52,285.74,287.09,1586236
8/21/2013,285.09,288.5,283.83,284.57,1816344
8/22/2013,284.8,289.87,284.8,289.73,1422672
8/23/2013,291.21,291.5,287.9,290.01,1968285
8/26/2013,290.43,291.05,285.62,286.21,1718213
8/27/2013,283.87,285.28,279.74,280.93,2475991
8/28/2013,280.36,283,279.33,281.58,1457461
8/29/2013,281.45,285.98,280,283.98,1566544
8/30/2013,284.59,284.87,280,280.98,1534706
9/3/2013,284.73,291.39,284.17,288.8,2898422
9/4/2013,288.33,295.23,287.58,293.64,2439351
9/5/2013,293.63,297,292.71,294.1,1819790
9/6/2013,295.33,298.88,290.8,295.86,2293345
9/9/2013,297.22,299.96,296.6,299.71,1646244
9/10/2013,300.55,301,297.22,300.36,1781037
9/11/2013,298.91,301.86,297.84,299.64,1742264
9/12/2013,299.39,302,297.66,298.86,1606393
9/13/2013,300.14,300.22,296.2,297.92,1350645
9/16/2013,299.82,301,295.26,296.06,1818400
9/17/2013,297.63,304.65,296.01,304.17,2297381
9/18/2013,304.06,312.74,302.91,312.03,2946988
9/19/2013,313.77,314.54,311.04,312.06,2350946
9/20/2013,312.54,320.57,312.41,316.34,5306003
9/23/2013,314.01,315.9,308.77,311.49,1885197
9/24/2013,312.43,318.08,311.28,314.13,2033546
9/25/2013,314.53,316.71,310.75,312.65,2010249
9/26/2013,313.9,319.37,313.26,318.12,1990982
9/27/2013,316.92,317.21,313.35,316.01,1658435
9/30/2013,313.41,315.31,311.06,312.64,1625844
10/1/2013,314.22,321,313.65,320.95,2398999
10/2/2013,318.04,321.73,317.52,320.51,2224623
10/3/2013,320.39,322.92,313.02,314.76,2679440
10/4/2013,315.13,319.2,312.62,319.04,1814976
10/7/2013,315.24,315.34,309.74,310.03,2085725
10/8/2013,311.5,311.54,300.27,303.23,3171592
10/9/2013,303.42,303.5,296.5,298.23,3252771
10/10/2013,304.63,306.7,302.59,305.17,2557138
10/11/2013,304.77,310.93,303.84,310.89,2163093
10/14/2013,309.22,311.64,307,310.7,1939092
10/15/2013,309.87,310.79,305.26,306.4,2261554
10/16/2013,308.38,310.8,305.55,310.49,2180521
10/17/2013,307.07,311,305.24,310.77,2648384
10/18/2013,319.36,331.89,316.75,328.93,5969814
10/21/2013,329.89,330,323.8,326.44,2527617
10/22/2013,327.72,337.11,325.68,332.54,3942953
10/23/2013,330.84,331.72,324.06,326.76,2818158
10/24/2013,329.63,332.65,326.75,332.21,5884655
10/25/2013,358.6,368.4,352.62,363.39,12043903
10/28/2013,359.92,362.75,357.2,358.16,3635848
10/29/2013,358.96,362.89,356.29,362.7,2190763
10/30/2013,362.62,365,358.65,361.08,4505005
10/31/2013,361.73,366,359,364.03,2466937
11/1/2013,365.63,365.77,356.1,359,3332126
11/4/2013,360.12,361,354.4,358.74,1940496
11/5/2013,356.78,360.17,354.84,358.89,2007275
11/6/2013,360.45,362.87,354.5,356.18,2288077
11/7/2013,355.86,357.9,341.88,343.56,4250065
11/8/2013,345.95,351.05,344.04,350.31,2656865
11/11/2013,350.59,355.37,348.06,354.38,2262538
11/12/2013,352.99,355.48,347.28,349.53,2344304
11/13/2013,347.4,356.22,345.68,356.22,2777832
11/14/2013,357.39,368.94,356.43,367.4,4164128
11/15/2013,367.63,372.9,365.55,369.17,4494773
11/18/2013,370.28,373.49,364.67,366.18,2738214
11/19/2013,365.82,368.78,362.5,364.94,1904797
11/20/2013,367.56,367.56,360.45,362.57,1772984
11/21/2013,364.05,369.25,363.3,368.92,1967041
11/22/2013,370,374.5,366.31,372.31,2967833
11/25/2013,373.82,377.79,373.18,376.64,2972546
11/26/2013,377.61,382.5,374.82,381.37,2730689
11/27/2013,383.5,387,382.61,386.71,2269656
11/29/2013,389.1,394.1,388.62,393.62,2405985
12/2/2013,399,399,389.1,392.3,4718883
12/3/2013,390.11,390.95,383.1,384.66,3707536
12/4/2013,383.5,389.69,381.49,385.96,2355719
12/5/2013,386.65,386.65,381.37,384.49,1906452
12/6/2013,388.35,388.35,383.83,386.95,1987762
12/9/2013,388.21,388.21,382.57,384.89,2766573
12/10/2013,383.5,389.06,383.02,387.78,2739875
12/11/2013,387.71,388.98,382,382.19,2451254
12/12/2013,381.55,385,379.5,381.25,2123652
12/13/2013,384.62,389.42,383.8,384.24,3025145
12/16/2013,385.5,391.7,385,388.97,2258884
12/17/2013,391,391.36,386.5,387.65,2348377
12/18/2013,389.56,396.3,383.1,395.96,3493635
12/19/2013,394.36,397.29,392.6,395.19,2429598
12/20/2013,396.84,404.72,395.78,402.2,5038537
12/23/2013,403.69,405,399.2,402.92,2661823
12/24/2013,402.52,403.72,396.37,399.2,1380373
12/26/2013,401.79,404.52,396.81,404.39,1871590
12/27/2013,404.65,405.63,396.25,398.08,1987280
12/30/2013,399.41,399.92,392.45,393.37,2487812
12/31/2013,394.58,398.83,393.8,398.79,1997051
1/2/2014,398.8,399.36,394.02,397.97,2140246
1/3/2014,398.29,402.71,396.22,396.44,2213512
1/6/2014,395.85,397,388.42,393.63,3172207
1/7/2014,395.04,398.47,394.29,398.03,1916684
1/8/2014,398.47,403,396.04,401.92,2316903
1/9/2014,403.71,406.89,398.44,401.01,2103793
1/10/2014,402.53,403.76,393.8,397.66,2681701
1/13/2014,397.98,399.78,388.45,390.98,2846507
1/14/2014,392.13,398.63,391.29,397.54,2340401
1/15/2014,398.94,399.31,392.53,395.87,2678794
1/16/2014,393.68,399.29,389.41,395.8,2602506
1/17/2014,394.26,403.49,393.66,399.61,4508791
1/21/2014,403,407.8,401.6,407.05,3122705
1/22/2014,408,408.06,402,404.54,2069759
1/23/2014,401,406.17,397.79,399.87,3026272
1/24/2014,398.16,400.2,387.27,387.6,4513038
1/27/2014,390.5,394.1,380.49,386.28,3944752
1/28/2014,387.4,394.74,387.12,394.43,2901611
1/29/2014,392.16,392.85,383.24,384.2,3399294
1/30/2014,393.77,406.25,387.7,403.01,10900116
1/31/2014,371.76,375.45,357.76,358.69,16181519
2/3/2014,358.98,360.85,340.1,346.15,10290934
2/4/2014,349.59,354,344.02,347.95,4821177
2/5/2014,346,349.37,337.73,346.45,4439010
2/6/2014,347.4,354.82,347.4,354.59,3340542
2/7/2014,358.98,361.8,352.49,361.08,4347189
2/10/2014,361.61,365,359.35,360.87,3451093
2/11/2014,361.84,363.61,356.25,361.79,3225200
2/12/2014,356.43,357.75,346.32,349.25,6599199
2/13/2014,347.7,357.2,346.5,357.2,4181445
2/14/2014,359.34,359.34,353.35,357.35,3524570
2/18/2014,355.28,355.73,349.45,353.65,5000493
2/19/2014,352.64,354.54,346.1,347.38,4175393
2/20/2014,348.8,350.46,344.38,349.8,3496663
2/21/2014,352.44,354.14,346.75,346.76,4212144
2/24/2014,345.19,353,343.29,351.78,3647182
2/25/2014,353,361.08,351.58,358.32,3747076
2/26/2014,359.86,364.75,357.17,359.8,3622506
2/27/2014,357.22,360.59,355.5,360.13,3105442
2/28/2014,360.6,365.86,357.08,362.1,3885207
3/3/2014,358.74,360.96,354.48,359.78,2804261
3/4/2014,363.9,365.68,362.46,363.9,2706843
3/5/2014,364.13,372.73,363.9,372.37,3862706
3/6/2014,374.05,375.33,368.9,372.16,2927497
